#Constant Voltage
VG,0.74
VS,0
#Data
VD,ID
0.0,1.05e-07
0.01,2.67e-07
0.02,4.35e-07
0.03,5.75e-07
0.04,7.08e-07
0.05,8.34e-07
0.06,9.82e-07
0.07,1.052e-06
0.08,1.185e-06
0.09,1.297e-06
0.1,1.409e-06
0.11,1.508e-06
0.12,1.585e-06
0.13,1.662e-06
0.14,1.725e-06
0.15,1.802e-06
0.16,1.858e-06
0.17,1.907e-06
0.18,1.963e-06
0.19,1.998e-06
0.2,2.033e-06
0.21,2.068e-06
0.22,2.097e-06
0.23,2.103e-06
0.24,2.125e-06
0.25,2.145e-06
0.26,2.174e-06
0.27,2.16e-06
0.28,2.174e-06
0.29,2.173e-06
0.3,2.181e-06
0.31,2.194e-06
0.32,2.18e-06
0.33,2.194e-06
0.34,2.187e-06
0.35,2.202e-06
0.36,2.194e-06
0.37,2.202e-06
0.38,2.202e-06
0.39,2.209e-06
0.4,2.202e-06
0.41,2.194e-06
0.42,2.258e-06
0.43,2.222e-06
0.44,2.194e-06
0.45,2.216e-06
0.46,2.216e-06
0.47,2.215e-06
0.48,2.222e-06
0.49,2.215e-06
0.5,2.222e-06
0.51,2.23e-06
0.52,2.229e-06
0.53,2.215e-06
0.54,2.23e-06
0.55,2.223e-06
0.56,2.229e-06
0.57,2.229e-06
0.58,2.215e-06
0.59,2.195e-06
0.6,2.237e-06
0.61,2.229e-06
0.62,2.237e-06
0.63,2.236e-06
0.64,2.229e-06
0.65,2.229e-06
0.66,2.244e-06
0.67,2.258e-06
0.68,2.236e-06
0.69,2.244e-06
0.7,2.237e-06
0.71,2.251e-06
0.72,2.237e-06
0.73,2.251e-06
0.74,2.251e-06
0.75,2.244e-06
0.76,2.236e-06
0.77,2.251e-06
0.78,2.251e-06
0.79,2.258e-06
0.8,2.265e-06
0.81,2.243e-06
0.82,2.236e-06
0.83,2.265e-06
0.84,2.258e-06
0.85,2.251e-06
0.86,2.243e-06
0.87,2.265e-06
0.88,2.286e-06
0.89,2.243e-06
0.9,2.265e-06
0.91,2.258e-06
0.92,2.258e-06
0.93,2.293e-06
0.94,2.265e-06
0.95,2.265e-06
0.96,2.258e-06
0.97,2.258e-06
0.98,2.272e-06
0.99,2.258e-06
1.0,2.272e-06
1.01,2.279e-06
1.02,2.258e-06
1.03,2.279e-06
1.04,2.272e-06
1.05,2.265e-06
1.06,2.258e-06
1.07,2.258e-06
1.08,2.272e-06
1.09,2.279e-06
1.1,2.286e-06
1.11,2.272e-06
1.12,2.272e-06
1.13,2.258e-06
1.14,2.279e-06
1.15,2.265e-06
1.16,2.279e-06
1.17,2.279e-06
1.18,2.272e-06
1.19,2.279e-06
1.2,2.279e-06
1.21,2.279e-06
1.22,2.286e-06
1.23,2.272e-06
1.24,2.286e-06
1.25,2.286e-06
1.26,2.279e-06
1.27,2.3e-06
1.28,2.286e-06
1.29,2.258e-06
1.3,2.279e-06
1.31,2.279e-06
1.32,2.279e-06
1.33,2.286e-06
1.34,2.293e-06
1.35,2.279e-06
1.36,2.314e-06
1.37,2.286e-06
1.38,2.286e-06
1.39,2.293e-06
1.4,2.286e-06
1.41,2.293e-06
1.42,2.293e-06
1.43,2.293e-06
1.44,2.314e-06
1.45,2.3e-06
1.46,2.293e-06
1.47,2.293e-06
1.48,2.286e-06
1.49,2.3e-06
1.5,2.314e-06
1.51,2.293e-06
1.52,2.293e-06
1.53,2.286e-06
1.54,2.3e-06
1.55,2.293e-06
1.56,2.293e-06
1.57,2.3e-06
1.58,2.3e-06
1.59,2.3e-06
1.6,2.3e-06
1.61,2.314e-06
1.62,2.314e-06
1.63,2.293e-06
1.64,2.293e-06
1.65,2.3e-06
1.66,2.293e-06
1.67,2.293e-06
1.68,2.314e-06
1.69,2.307e-06
1.7,2.3e-06
1.71,2.3e-06
1.72,2.3e-06
1.73,2.307e-06
1.74,2.314e-06
1.75,2.307e-06
1.76,2.321e-06
1.77,2.3e-06
1.78,2.3e-06
1.79,2.3e-06
1.8,2.314e-06
1.81,2.307e-06
1.82,2.307e-06
1.83,2.321e-06
1.84,2.314e-06
1.85,2.3e-06
